followers_count,following_count,tweet_count,account_age_days,listed_count,verified,default_profile,default_profile_image,geo_enabled,description_length,avg_tweets_per_day,avg_retweet_ratio,label
1095,304,6979,3057,20,0.0,0.0,0,1,115,4.912970029095253,0.35808147538145785,0.0
2714,564,5628,1254,26,0.0,0.0,0,0,62,8.370145185770609,0.22989515517751655,0.0
4078,1663,9651,3319,84,0.0,0.0,0,0,78,2.8864023245909127,0.3485278485620026,0.0
404,3490,46826,176,3,0.0,1.0,1,0,47,55.209619325394634,0.922981869531514,1.0
3952,718,8095,1070,36,0.0,0.0,0,0,85,13.368831724773111,0.2770771584346821,0.0
439,1551,41736,50,1,0.0,1.0,1,0,40,181.1856090354309,0.8833459898412515,1.0
410,2353,27746,131,0,0.0,1.0,1,0,47,102.31759211792797,0.923784506490379,1.0
3890,855,3910,1888,45,0.0,0.0,0,0,123,3.9190099140779555,0.22469619070252894,0.0
1642,1185,6206,3565,51,0.0,0.0,0,1,158,1.0705560363374875,0.3440699480642591,0.0
115,1211,8837,566,93,0.0,0.0,0,1,144,3.723299173228642,0.462724721365282,0.0
121,3770,4659,251,1,0.0,1.0,1,0,23,148.2579677515868,0.7512394155580702,1.0
322,1976,9032,265,4,0.0,1.0,1,0,34,128.47092984824434,0.8563480999283787,1.0
3510,1476,4527,492,26,0.0,0.0,0,0,97,8.573041204882081,0.2745087093855336,0.0
4104,251,3147,1097,88,0.0,0.0,0,1,78,12.522443245539685,0.39495327052555174,0.0
4727,506,1363,477,88,0.0,0.0,0,0,147,14.022235509283137,0.14600333799023743,0.0
1512,625,4980,489,98,0.0,0.0,0,0,122,16.710005118597532,0.30468348568843684,0.0
4409,1949,6616,2234,92,0.0,0.0,0,0,55,4.658427384556495,0.3659471060326698,0.0
417,4169,46763,280,4,0.0,1.0,1,0,16,124.24253333669466,0.8994259825749421,1.0
212,4721,21906,292,1,0.0,1.0,1,0,21,75.85940128422135,0.7482680684491828,1.0
318,1690,7089,184,0,0.0,1.0,0,1,9,92.55359768604104,0.9122907675359051,1.0
156,4259,46421,102,4,0.0,1.0,1,0,20,159.37402120042717,0.7987978110781386,1.0
95,3172,43833,222,3,0.0,1.0,1,1,46,187.06613976121557,0.7438475837434031,1.0
242,3356,32186,31,3,0.0,1.0,1,0,36,143.67592497866673,0.9324828997454113,1.0
89,1826,9417,265,4,0.0,1.0,0,0,49,84.81621724643914,0.9159715081697393,1.0
4776,287,9492,2273,15,0.0,0.0,0,0,84,3.309403968543569,0.42048183614999557,0.0
4741,1561,3432,2975,72,0.0,0.0,0,1,154,5.202893724826231,0.3327546801087681,0.0
2587,1611,710,683,36,0.0,0.0,1,1,122,4.608446822646794,0.300401686343838,0.0
4681,294,6472,2937,27,0.0,0.0,0,1,64,15.45582850562182,0.3402439242145306,0.0
63,2314,48766,176,4,0.0,1.0,1,1,15,111.96750378694658,0.8819694055177932,1.0
1562,1573,6205,1615,18,0.0,0.0,0,1,58,9.666735078671755,0.16692561412876644,0.0
2077,1025,2796,777,41,0.0,0.0,0,1,122,16.54423584335683,0.3539393134748815,0.0
353,2096,12689,83,3,0.0,1.0,1,0,49,69.61596144360993,0.8818836641226027,1.0
25,2392,5042,268,1,0.0,1.0,1,0,19,132.04133740826214,0.8358687300960908,1.0
247,4884,36427,284,0,0.0,1.0,0,0,8,98.12000298718588,0.8739465766058567,1.0
2381,1985,7810,2325,14,0.0,0.0,0,1,82,11.00391852183197,0.19370698571411582,0.0
4913,597,8407,3494,79,0.0,0.0,0,1,103,7.995022922730483,0.3838242271182667,0.0
4489,1940,3178,2081,76,1.0,0.0,0,1,148,11.696246857148939,0.26434233113661365,0.0
465,3225,38038,76,4,0.0,1.0,0,0,10,54.38812891795315,0.7652089039957539,1.0
1719,1216,2142,673,21,0.0,0.0,0,0,86,19.72957955981714,0.1134242038199001,0.0
272,1861,15457,259,0,0.0,1.0,1,0,25,58.60889739008885,0.8743742525721436,1.0
115,840,36163,179,3,0.0,1.0,1,0,22,33.60828600104223,0.7042326875644145,1.0
2403,1646,1581,3068,43,0.0,0.0,0,1,151,9.546475622017708,0.19325725884243383,0.0
4857,986,4546,1817,99,0.0,0.0,0,1,80,17.618847324853128,0.4150507116393384,0.0
468,4840,19122,275,4,0.0,1.0,1,1,34,102.58441676449257,0.8268408858061409,1.0
2188,176,6870,1220,44,0.0,0.0,0,1,79,9.024412278203481,0.15941909485978445,0.0
1975,1798,5018,1269,85,0.0,0.0,0,1,129,10.374708515260398,0.108598383044464,0.0
432,2312,15345,187,1,0.0,1.0,1,0,2,74.17559277387363,0.9102971762678117,1.0
3754,1983,4652,3549,10,0.0,0.0,0,1,53,12.609169079764778,0.10812481673860869,0.0
445,1487,40164,251,3,0.0,1.0,1,0,34,143.01678627524066,0.9043578523034674,1.0
3746,342,8755,1926,56,0.0,0.0,0,0,66,17.76233483439949,0.35413516113512555,0.0
3863,289,9182,2026,61,0.0,0.0,0,1,92,6.297790651015056,0.11344654438467719,0.0
232,4758,28566,284,3,0.0,1.0,0,1,35,197.3867151028883,0.8803713523591372,1.0
4404,1990,3617,3551,26,0.0,0.0,0,0,130,3.778572281191517,0.1612544482666571,0.0
3882,1781,1258,705,0,0.0,0.0,0,1,130,4.435145724691776,0.3199157820266668,0.0
2726,122,4035,3164,30,0.0,0.0,0,1,147,19.956767773912357,0.4229272283314599,0.0
1937,470,69,2031,39,0.0,0.0,0,0,122,5.6471465023947305,0.13644959101760407,0.0
450,1071,3962,271,2,0.0,1.0,1,0,33,99.20596754072096,0.7960794088645928,1.0
376,4913,16323,73,2,0.0,1.0,1,0,31,194.9929342736674,0.8084114811830074,1.0
3782,269,7104,1895,94,0.0,0.0,0,1,125,3.8849201987636075,0.19009752405477395,0.0
4864,1526,8241,2796,40,0.0,0.0,0,1,75,6.292677587833034,0.10652859654422714,0.0
461,3009,26820,195,0,0.0,1.0,1,0,30,129.12789143582688,0.8518834478195125,1.0
4750,734,8710,2672,3,0.0,0.0,0,0,131,17.111622823540785,0.12009267041395258,0.0
3360,563,1749,2842,40,0.0,0.0,1,0,51,15.321865836241464,0.14365051320384925,0.0
153,1380,9124,1796,90,0.0,0.0,0,1,134,13.135980409394438,0.4270019569503781,0.0
920,287,7453,1030,82,0.0,0.0,0,1,103,18.790250396394498,0.14063418103621325,0.0
2750,787,7718,849,75,0.0,0.0,0,1,129,12.772784982212814,0.2671951848587136,0.0
4837,939,1593,2761,66,0.0,0.0,0,1,51,17.17362148292653,0.35661965943147256,0.0
1228,1054,6696,2861,34,0.0,0.0,0,1,52,12.339047625549801,0.221006058239073,0.0
284,4458,27957,90,3,0.0,1.0,1,0,6,188.91593337777857,0.8484648162413816,1.0
2671,964,9010,1245,39,0.0,0.0,0,0,90,7.6459588006495975,0.4181636349703092,0.0
4408,140,5098,886,44,0.0,0.0,0,1,150,10.968774255957916,0.19253891354514627,0.0
62,4725,3062,247,3,0.0,1.0,1,1,27,171.9301399016844,0.7267499928708998,1.0
4693,1604,7961,2657,17,0.0,0.0,0,1,55,13.143777078898784,0.4474843334394192,0.0
1802,1304,556,3574,22,0.0,0.0,0,0,104,7.551071594612532,0.32628172954815937,0.0
2395,195,4264,1702,29,0.0,0.0,0,1,87,17.809242259647306,0.19054620456916502,0.0
1017,1366,3975,1113,62,0.0,0.0,0,1,97,8.879953768843794,0.1278699735611403,0.0
246,741,34455,254,3,0.0,1.0,0,1,27,162.0125003018623,0.713926723923356,1.0
48,1217,37303,120,4,0.0,1.0,0,0,14,21.160899733646154,0.7745288883485258,1.0
2827,1286,7471,1273,73,0.0,0.0,0,1,121,6.586701986666827,0.13840533038526925,0.0
469,4250,5938,69,4,0.0,1.0,1,0,47,86.87742040092594,0.8343447969784268,1.0
3330,466,4362,2341,33,0.0,0.0,0,0,81,11.67135708373281,0.4588139225774117,0.0
388,4943,24698,22,0,0.0,1.0,1,0,34,86.72844145622793,0.8315227094459403,1.0
288,936,7995,666,29,0.0,0.0,0,1,111,12.77804520829037,0.3814010013745356,0.0
4320,1645,770,3364,23,0.0,0.0,0,0,118,9.178434409865366,0.1325940819915517,0.0
945,1678,1024,1552,55,0.0,0.0,0,1,103,15.474183775727008,0.4684775878319821,0.0
380,2651,48553,231,0,0.0,1.0,1,0,0,163.47787527212213,0.8527523121135472,1.0
1439,961,7773,2922,87,0.0,0.0,0,0,83,15.160193428021486,0.2073748409157136,0.0
2611,1265,1164,3000,39,0.0,0.0,0,0,140,9.378692319935436,0.3487873065164935,0.0
410,4736,12819,65,2,0.0,1.0,1,0,7,170.2272329530971,0.8046413995343396,1.0
2796,1807,650,1345,17,0.0,0.0,0,0,67,16.73430557714685,0.3130976529428307,0.0
833,1599,307,876,19,0.0,0.0,0,1,130,7.8716819901962305,0.2843954452668077,0.0
4008,353,4105,2180,13,0.0,0.0,0,1,123,19.859634630378533,0.22427070568010518,0.0
637,932,7827,3157,61,0.0,0.0,0,1,106,11.645945179081975,0.2795337729068238,0.0
1760,1562,6145,588,40,0.0,0.0,1,1,68,2.2156176468747963,0.11321515200844359,0.0
1280,1972,2217,928,18,0.0,0.0,0,1,146,5.985212366649581,0.16684722167801297,0.0
127,2049,22969,237,4,0.0,1.0,1,0,36,166.00296873151527,0.7762737452883781,1.0
4902,713,1931,652,77,0.0,0.0,0,1,114,19.203855510797293,0.2524871909505402,0.0
1546,1000,6691,2138,36,0.0,0.0,0,0,77,5.918268207714322,0.41813024795346887,0.0
2629,1209,4197,2353,10,0.0,0.0,0,0,74,4.137826478826646,0.2654062112379086,0.0
1445,1202,7065,1898,71,0.0,0.0,0,0,141,3.2821731263348877,0.2788749912202787,0.0
153,4129,10196,42,2,0.0,1.0,1,0,1,161.3801055534031,0.7558243872755166,1.0
487,940,8852,890,56,0.0,0.0,0,0,67,6.61862580862761,0.4491005447894969,0.0
219,4834,38726,211,0,0.0,1.0,0,0,7,176.9004036685123,0.9327412787541359,1.0
4127,1180,6680,3555,33,0.0,0.0,0,1,73,3.9653453560004497,0.31630939016042847,0.0
145,3640,33924,62,2,0.0,1.0,1,0,7,28.173828095066664,0.8851884503229912,1.0
453,880,5300,625,54,0.0,0.0,0,1,53,2.1992144089150374,0.2413433009946255,0.0
2079,679,1101,1901,22,0.0,0.0,1,1,80,19.777173901995763,0.3448634316105446,0.0
248,2924,43133,146,2,0.0,1.0,0,0,47,145.39996417945915,0.7052449987084832,1.0
2755,1919,875,3067,57,0.0,0.0,0,1,52,11.032457184256618,0.3475694555027869,0.0
2909,1221,9981,502,93,0.0,0.0,0,1,82,15.584178995031674,0.4333113909173564,0.0
2997,177,7046,950,28,0.0,0.0,0,0,69,14.121931716143544,0.22189048560450067,0.0
186,1057,19895,232,3,0.0,1.0,1,0,40,32.606340559609706,0.7105164618037925,1.0
390,4545,31782,208,2,0.0,1.0,1,0,7,75.38460385755316,0.735879916035564,1.0
2311,637,4436,3042,94,0.0,0.0,0,1,125,15.093341680653312,0.18801149019951682,0.0
4870,1846,5009,2770,83,0.0,0.0,0,1,117,9.61626764058778,0.2025073127548523,0.0
3078,345,5645,1590,80,0.0,0.0,0,1,113,10.103304728074336,0.19588585666912436,0.0
329,1364,9328,2976,75,0.0,0.0,0,0,130,11.841206309271122,0.15651444116733726,0.0
202,4130,44454,230,0,0.0,1.0,1,0,27,70.17104780036834,0.8627697439373131,1.0
1418,858,8926,3089,27,0.0,0.0,0,1,84,9.758490457117665,0.310809414187949,0.0
78,682,1363,279,4,0.0,1.0,0,0,45,26.07141934238942,0.9051555635707884,1.0
459,2034,40339,63,0,0.0,1.0,0,0,17,78.61061128294324,0.8886515914090883,1.0
3147,1403,5656,2725,24,0.0,0.0,0,0,57,4.682877565685159,0.18395951849392844,0.0
484,566,17555,19,4,0.0,1.0,1,0,25,120.80078553390659,0.9492784085031848,1.0
1661,606,1183,1726,37,0.0,0.0,0,0,123,16.909494815655627,0.41317524423825747,0.0
1893,570,9825,3335,60,0.0,0.0,0,1,83,13.40010002576892,0.3604881608078777,0.0
4707,1174,2167,2538,58,0.0,0.0,0,1,74,17.651012401124923,0.3291003896594813,0.0
1640,1901,6977,1936,44,0.0,0.0,0,0,110,11.249755482180007,0.359095332010559,0.0
3778,1553,4025,2603,0,0.0,0.0,0,1,122,2.2342000352218205,0.16422305630803852,0.0
4533,211,5571,441,63,0.0,0.0,0,0,127,2.322954599848065,0.362011510398319,0.0
169,2617,40832,261,2,0.0,1.0,0,1,23,141.79302970513396,0.8743563645388888,1.0
2721,587,4232,2756,36,0.0,0.0,0,1,100,17.33298416024196,0.3528912992913963,0.0
2813,970,6646,1574,4,0.0,0.0,0,1,58,12.696613411683884,0.3905773533634199,0.0
4589,1313,9998,953,94,0.0,0.0,0,1,124,12.788984017875492,0.21105894292923258,0.0
859,1931,6935,707,41,0.0,0.0,0,1,135,7.303657074817976,0.4262738811007537,0.0
110,4289,42785,137,0,0.0,1.0,1,1,5,126.80185829392491,0.8086114878049696,1.0
2169,1521,8491,1874,46,0.0,0.0,0,1,105,18.69881788729206,0.49975845005969977,0.0
286,1236,1253,2344,58,0.0,0.0,0,0,52,5.58475896144173,0.18866245359291553,0.0
36,1529,13454,277,4,0.0,1.0,1,0,22,129.662904002946,0.9250058994144315,1.0
318,611,6812,2919,61,0.0,0.0,0,1,141,7.637252204423374,0.2850953639291921,0.0
1878,1037,2688,1398,22,0.0,0.0,0,1,156,17.050065493398506,0.23682183505267226,0.0
1797,1362,4364,2899,96,0.0,0.0,0,1,96,11.277954595580685,0.3089208217197513,0.0
227,4542,31805,31,0,0.0,1.0,1,0,27,88.81346269297322,0.7537381125392302,1.0
1235,1444,7321,3298,84,0.0,0.0,0,1,126,14.786959308760157,0.4530350047892975,0.0
315,4708,40469,191,4,0.0,1.0,1,1,46,24.911777117101806,0.8351486634904371,1.0
4907,1344,6302,1488,65,0.0,0.0,0,0,117,18.147494816181787,0.4406315230513338,0.0
79,2052,4326,187,0,0.0,1.0,0,0,40,96.73754002477666,0.716793857816464,1.0
2115,1670,1183,3610,22,0.0,0.0,0,1,152,14.826903226453611,0.16802297064110522,0.0
1092,1507,4081,3194,53,0.0,0.0,0,1,54,16.426876770942723,0.45691831396046634,0.0
352,4247,41734,101,2,0.0,1.0,1,0,6,172.14532323629265,0.7869132368958242,1.0
2191,241,2064,1021,5,0.0,0.0,0,1,149,17.644138415614933,0.46417258541114814,0.0
464,3459,13305,81,0,0.0,1.0,1,0,6,54.92032659473834,0.9037418345049615,1.0
433,3476,42311,250,1,0.0,1.0,1,0,6,55.28525630663138,0.8122573113964842,1.0
24,1890,37790,94,4,0.0,1.0,1,0,49,172.63110345093483,0.8275781458530099,1.0
3919,324,5464,1126,31,0.0,0.0,0,1,143,19.75141300129126,0.35884498055641056,0.0
1539,1203,1390,495,54,0.0,0.0,0,0,94,18.343636007364193,0.38313882423640966,0.0
494,4758,18107,87,3,0.0,1.0,1,0,39,114.63462453714692,0.744689625867766,1.0
2049,774,5171,2850,38,0.0,0.0,0,1,76,5.674089282987121,0.13362213135560375,0.0
2725,1052,1146,3232,3,0.0,0.0,0,0,54,3.165993015239263,0.356361149944177,0.0
269,1150,26401,268,4,0.0,1.0,1,0,12,163.69636407740245,0.7002728852557392,1.0
286,2510,2545,65,4,0.0,1.0,0,0,13,120.22210584539239,0.8350233552744286,1.0
4735,105,1678,722,4,0.0,0.0,0,1,149,18.48632120771586,0.11153959903082589,0.0
212,4583,43481,154,4,0.0,1.0,1,0,19,177.42431294972164,0.8526960674511344,1.0
286,4264,14275,237,1,0.0,1.0,1,1,33,62.706527774244265,0.768822533941701,1.0
3179,1089,6043,1110,27,0.0,0.0,0,0,153,2.725033417023,0.4490673188870622,0.0
1424,1161,5703,1148,45,0.0,0.0,0,1,132,19.737015364834686,0.3325264342544,0.0
4597,306,1438,3512,33,0.0,0.0,0,0,136,11.045598505866508,0.33299834098101067,0.0
48,4979,27849,44,2,0.0,1.0,0,0,5,145.8630189984001,0.8516066227012351,1.0
3956,871,2989,522,66,0.0,0.0,0,1,135,8.643195968946351,0.3619359313699946,0.0
4120,471,9175,2904,33,0.0,0.0,0,1,83,18.073860004781945,0.36485753431628076,0.0
91,4759,5655,17,1,0.0,1.0,1,0,16,49.30978624930331,0.8002158097012315,1.0
273,4157,6454,280,2,0.0,1.0,0,0,45,165.4987518058816,0.9263483082322512,1.0
3779,952,7388,376,14,0.0,0.0,0,1,138,8.341758047418253,0.49331175270000316,0.0
741,895,2377,1105,70,0.0,0.0,0,0,134,8.3466382883761,0.26377255822072515,0.0
132,2087,48599,53,4,0.0,1.0,1,0,10,103.79360095654691,0.857874570671822,1.0
1667,1882,9780,2896,87,0.0,0.0,0,1,157,19.241383365653153,0.2855558994629278,0.0
1962,1269,1482,2442,5,0.0,0.0,0,1,142,13.845422089395539,0.2685219906318649,0.0
96,724,37011,142,4,0.0,1.0,1,1,22,73.21058483795227,0.8563495607478631,1.0
18,3583,44628,60,0,0.0,1.0,0,1,9,30.531287260898555,0.9491820535198656,1.0
2098,1133,2080,783,40,0.0,0.0,0,1,55,10.01034473023086,0.44314164910097176,0.0
320,4933,32169,38,4,0.0,1.0,1,1,46,139.8541779304179,0.7097863784022541,1.0
133,2046,34314,63,3,0.0,1.0,0,1,0,136.32740786733095,0.7038439060111242,1.0
1377,605,169,771,15,0.0,0.0,0,1,135,1.9586091398760117,0.1764742937849062,0.0
282,683,10969,252,1,0.0,1.0,0,0,44,172.41809591479944,0.7860193593775684,1.0
1982,1331,7124,1046,56,0.0,0.0,0,0,82,14.743523712224743,0.21764477689916484,0.0
1743,252,6530,2126,89,0.0,0.0,0,1,101,19.51319319144485,0.4214026968631146,0.0
127,4063,24023,60,1,0.0,1.0,0,0,5,106.7749757996863,0.7754950567384841,1.0
2967,1532,6339,1831,92,0.0,0.0,0,1,135,15.811370206967618,0.10749192610079827,0.0
4032,213,4820,1892,18,0.0,0.0,0,0,145,3.2267162934854614,0.1904389980722394,0.0
170,3668,9070,275,1,0.0,1.0,0,0,25,178.59699134902024,0.8077782219545874,1.0
3210,729,6956,1369,12,1.0,0.0,0,1,93,5.088787154082253,0.26651111702921515,0.0
358,4111,2044,262,0,0.0,1.0,1,0,13,151.5064579573911,0.7179029780223796,1.0
353,1528,15385,290,4,0.0,1.0,1,0,23,32.03249956718169,0.8245025984586083,1.0
157,1868,38016,229,1,0.0,1.0,0,0,32,144.96040805289059,0.7051196152810998,1.0
3074,940,8250,2806,84,0.0,0.0,0,1,74,6.5949912951760545,0.40148393824326745,0.0
2539,1624,5745,521,91,1.0,0.0,0,1,156,11.648000718369008,0.26501931507443555,0.0
597,756,6625,2929,32,0.0,0.0,0,1,50,7.7267781706104905,0.25660421641585196,0.0
111,928,7028,2247,37,0.0,0.0,0,1,94,6.092075010397837,0.22326625080411888,0.0
4951,355,2343,1015,64,0.0,0.0,1,1,59,6.152850469906642,0.16469737473866122,0.0
2785,1516,3583,2253,57,0.0,0.0,0,1,139,12.385052550800888,0.32560151738037524,0.0
854,400,5407,1253,25,0.0,0.0,0,1,109,14.628565922602043,0.11287456721984897,0.0
3497,1004,9828,1139,9,0.0,0.0,0,1,76,11.151636035944842,0.15997797003284775,0.0
306,291,9731,798,10,0.0,0.0,0,0,70,2.0645229393032167,0.1545579526857732,0.0
383,1640,40779,296,2,0.0,1.0,1,0,1,82.17984970289254,0.7797568170933373,1.0
3459,1850,343,2625,9,0.0,0.0,0,1,157,13.401167288100174,0.10733886992833064,0.0
55,1803,8853,101,3,0.0,1.0,1,0,48,139.7473263780428,0.7580015503204518,1.0
4417,1274,4546,1603,36,1.0,0.0,0,1,153,13.642771317787979,0.16454163280699258,0.0
1189,308,9549,2150,52,0.0,0.0,0,1,153,19.946503003493365,0.23373640552327038,0.0
4005,624,2070,3119,38,0.0,0.0,0,1,60,5.116352145224121,0.2877290258769053,0.0
4409,1917,9264,666,28,0.0,0.0,0,1,93,13.725240502664594,0.4029530887609861,0.0
203,4695,7784,121,2,0.0,1.0,1,0,37,65.02411228686397,0.8547736105484005,1.0
84,2969,49947,68,3,0.0,1.0,1,0,44,109.28626569312758,0.8602485290315389,1.0
337,1128,41216,257,1,0.0,1.0,0,1,20,104.93110349207495,0.9026903670369095,1.0
400,3926,36712,230,3,0.0,1.0,0,0,44,42.3034455074504,0.7966120936135862,1.0
1667,1450,1259,604,73,0.0,0.0,0,1,137,19.58665305603052,0.18424823492483494,0.0
383,3554,28160,192,4,0.0,1.0,1,1,0,28.97243734060178,0.7631685529893941,1.0
4729,1658,1898,1131,11,0.0,0.0,0,1,110,6.274255307338349,0.1290895870563159,0.0
4051,1868,2019,951,33,0.0,0.0,0,1,137,18.137375854240332,0.2114166118167677,0.0
241,297,9010,985,9,0.0,0.0,0,1,145,18.796355535812417,0.39578512405751165,0.0
4755,1599,6076,1021,43,1.0,0.0,0,1,114,6.0442729650361855,0.3982578535079153,0.0
3885,546,8871,2975,35,0.0,0.0,0,1,53,6.24777217816153,0.3856854249082283,0.0
468,1114,29810,290,0,0.0,1.0,1,1,38,155.4064267652887,0.8054453711713573,1.0
2619,311,7646,1251,40,0.0,0.0,0,1,114,7.465536479354359,0.26234809692958483,0.0
475,3390,7207,253,4,0.0,1.0,0,0,0,143.5316172710677,0.741564857075349,1.0
389,2676,4513,13,4,0.0,1.0,1,0,16,179.65779641695806,0.731366347267015,1.0
173,1227,42910,48,2,0.0,1.0,0,0,5,35.53728922750961,0.7266341734020929,1.0
4274,1062,8467,2881,62,0.0,0.0,0,0,125,11.205959488334663,0.29604154629264556,0.0
3794,1089,9712,841,31,1.0,0.0,0,1,80,3.740341809112268,0.1412527653608956,0.0
371,3012,12814,244,2,0.0,1.0,1,0,42,54.3894475627076,0.863725883071285,1.0
4755,399,2354,1203,48,0.0,0.0,0,1,151,2.954094285049535,0.11987677192891738,0.0
4425,1016,7621,3632,23,0.0,0.0,1,0,61,12.126807226737533,0.1324750030800145,0.0
187,2432,24889,40,0,0.0,1.0,1,0,24,43.587597646177834,0.7782207281489831,1.0
383,3047,32362,146,4,0.0,1.0,1,0,7,169.77589718254953,0.9391202743078066,1.0
292,4506,36908,85,1,0.0,1.0,0,1,44,159.1457417670291,0.8576040071047796,1.0
4168,1120,1873,1864,23,0.0,0.0,0,1,77,3.8566872527047926,0.1773323708278182,0.0
174,2503,6629,105,0,0.0,1.0,1,0,26,190.8475496026492,0.813410307860927,1.0
894,1265,5133,2569,86,0.0,0.0,0,1,111,11.896235560676292,0.4134787072737134,0.0
1946,1586,8334,1121,25,0.0,0.0,0,0,88,4.998761313271775,0.26341847579457106,0.0
150,1603,7637,1717,56,0.0,0.0,0,0,159,6.694169532065317,0.35219476768163716,0.0
1102,1916,3277,3424,38,0.0,0.0,0,1,105,13.905103902023606,0.330572042287501,0.0
3445,1443,2425,2958,27,0.0,0.0,0,0,69,13.443424199728783,0.21151420260618303,0.0
138,1004,33930,60,1,0.0,1.0,1,0,18,113.89487538631731,0.8380384548867591,1.0
1258,1168,9226,3100,73,0.0,0.0,0,1,146,17.447025685039865,0.219546373827045,0.0
4226,1710,464,788,65,0.0,0.0,0,1,116,6.062469369988883,0.20342706049206205,0.0
244,4241,11740,140,0,0.0,1.0,0,0,21,174.4540530004899,0.7808307748816872,1.0
4400,1114,5651,3222,4,0.0,0.0,0,1,50,11.150946622386076,0.30958799577986024,0.0
1571,1094,9456,1960,38,0.0,0.0,0,1,88,13.825508044768767,0.37537046499686444,0.0
190,1769,8741,3427,43,0.0,0.0,0,1,123,10.927204894973498,0.441233277611351,0.0
2749,1223,1998,1224,20,0.0,0.0,0,1,126,19.274384344989436,0.3654254877879314,0.0
1809,112,6280,2098,45,0.0,0.0,0,1,58,7.824923217114399,0.43974870383368425,0.0
238,4292,23044,220,3,0.0,1.0,1,0,3,144.76379153484822,0.9065205174075057,1.0
760,248,2057,2287,70,0.0,0.0,0,0,72,8.605625110430953,0.35278242279786765,0.0
231,1849,7513,609,97,0.0,0.0,0,1,158,19.991345319997077,0.4069458679027679,0.0
1578,1952,157,1521,39,0.0,0.0,0,1,114,13.559982912695721,0.20032064090937463,0.0
4158,680,5268,3401,16,0.0,0.0,0,1,112,1.9350639885791687,0.26346093614012434,0.0
240,4638,39417,172,2,0.0,1.0,1,0,7,176.3529077863157,0.7532846188397607,1.0
4949,973,1495,3597,96,0.0,0.0,0,0,78,5.860264867885552,0.38078224048113396,0.0
162,3971,22576,25,2,0.0,1.0,1,0,14,134.08187580331253,0.8200853940555567,1.0
961,1777,8178,1191,74,0.0,0.0,1,1,57,7.030000862378505,0.1809992551389723,0.0
359,2505,19987,243,0,0.0,1.0,0,0,30,95.92378747121556,0.8293336246198737,1.0
389,3926,11776,26,1,0.0,1.0,1,0,42,66.25705924774685,0.8041023198694515,1.0
3629,1682,7609,1586,66,0.0,0.0,0,1,71,17.16868523071255,0.12221797447848243,0.0
3557,192,2880,2950,21,0.0,0.0,0,1,151,9.468788999503182,0.19949377146068625,0.0
1824,1490,2193,918,72,0.0,0.0,0,1,121,17.58787921262479,0.44122989883586416,0.0
3134,898,9771,3330,20,0.0,0.0,0,1,81,6.681390407788728,0.16866879968087867,0.0
3340,1694,2119,3074,54,0.0,0.0,0,1,116,12.46877578521251,0.22319554700615446,0.0
2988,1593,2150,2668,25,0.0,0.0,0,1,135,15.463101967725889,0.11995859620037536,0.0
3663,1200,818,1969,25,0.0,0.0,0,1,128,8.580847473751444,0.34417214099575477,0.0
163,2859,48564,123,3,0.0,1.0,1,0,3,135.40756319482819,0.8140169325993247,1.0
2154,1604,3864,1721,99,0.0,0.0,0,0,55,14.07720534623442,0.2775737478523159,0.0
196,4812,36461,203,4,0.0,1.0,1,0,43,118.78261622657922,0.8120840853645451,1.0
3349,400,4915,2254,8,0.0,0.0,0,1,94,8.092472297996977,0.40662185231909376,0.0
302,4226,49632,58,3,0.0,1.0,1,0,37,53.717351546343856,0.7125994485608453,1.0
4162,1524,920,442,10,0.0,0.0,0,1,90,10.346159710507491,0.15930720175980417,0.0
1681,170,6210,1828,52,0.0,0.0,0,1,50,2.831025370763601,0.21183287052366362,0.0
3630,283,5181,410,22,0.0,0.0,0,1,69,8.804863870164663,0.12028233705850817,0.0
67,2613,34214,113,4,0.0,1.0,1,0,19,119.48703790931796,0.7736830689441728,1.0
4021,752,7958,2326,66,0.0,0.0,0,1,53,8.574007166690759,0.20418736848930613,0.0
980,837,4170,932,21,0.0,0.0,0,1,159,13.803599870438038,0.1423036443313792,0.0
2557,963,3306,1739,8,0.0,0.0,0,1,71,7.73673770323629,0.14683097832744801,0.0
689,432,4041,1092,16,0.0,0.0,0,1,121,18.46382053826615,0.4073402603378853,0.0
233,2672,13982,137,1,0.0,1.0,0,0,30,74.12441361027356,0.7442741735735209,1.0
1355,1515,6093,1417,73,0.0,0.0,0,1,121,16.552079366843856,0.1326918777042001,0.0
1426,183,2291,909,97,0.0,0.0,0,1,122,17.50946844752815,0.4173994261040115,0.0
4020,829,4561,1822,88,0.0,0.0,0,1,61,14.53555074242605,0.1806392441797509,0.0
2136,1053,4259,658,92,0.0,0.0,0,1,115,5.229644724337861,0.47471934317549325,0.0
4675,197,581,3472,91,0.0,0.0,0,0,120,8.41938953589879,0.3759532991378225,0.0
4993,966,8740,2710,55,0.0,0.0,0,0,123,8.585792751336761,0.2366636959142565,0.0
467,1255,48258,239,1,0.0,1.0,1,0,43,29.83273197796722,0.7768756936158575,1.0
18,3464,48115,47,2,0.0,1.0,1,1,43,75.73399826751077,0.8359443272099714,1.0
2331,650,4316,473,52,0.0,0.0,0,0,58,1.6570754078162169,0.3148035967225765,0.0
130,4234,9804,116,4,0.0,1.0,1,0,22,77.57354700734781,0.9490400740541685,1.0
1307,1199,4866,374,31,0.0,0.0,0,1,64,15.146256864981426,0.37517737676102414,0.0
